# Sigma_exp
30,Mainz,0.112786,0.801015,0.002717,73.010000,315.000000
30,Mainz,0.123531,0.817013,0.002343,78.000000,315.000000
30,Mainz,0.123529,0.815928,0.002343,78.000000,315.000000
30,Mainz,0.134023,0.833403,0.002833,83.010000,315.000000
30,Mainz,0.134023,0.836064,0.002918,83.010000,315.000000
30,Mainz,0.133976,0.834339,0.002832,82.990000,315.000000
30,Mainz,0.133994,0.832426,0.002832,82.990000,315.000000
30,Mainz,0.144119,0.867110,0.002935,88.000000,315.000000
30,Mainz,0.144115,0.867382,0.002935,88.000000,315.000000
# Type=1107
30,Mainz,0.042987,0.851257,0.003065,40.500000,315.000000
30,Mainz,0.042983,0.856522,0.003065,40.500000,315.000000
30,Mainz,0.042989,0.855105,0.003240,40.500000,315.000000
30,Mainz,0.042984,0.856169,0.002452,40.500000,315.000000
30,Mainz,0.042983,0.857135,0.002452,40.500000,315.000000
30,Mainz,0.042983,0.856347,0.002452,40.500000,315.000000
30,Mainz,0.042988,0.856247,0.002452,40.500000,315.000000
30,Mainz,0.042987,0.855023,0.002189,40.500000,315.000000
30,Mainz,0.042986,0.856952,0.002189,40.500000,315.000000
30,Mainz,0.052994,0.838897,0.002055,45.510000,315.000000
30,Mainz,0.052988,0.837285,0.002055,45.510000,315.000000
30,Mainz,0.052988,0.838055,0.002055,45.510000,315.000000
30,Mainz,0.052995,0.837353,0.002055,45.510000,315.000000
30,Mainz,0.052980,0.833365,0.002055,45.510000,315.000000
30,Mainz,0.052988,0.835058,0.002055,45.510000,315.000000
30,Mainz,0.063415,0.817250,0.001932,50.500000,315.000000
30,Mainz,0.063413,0.817507,0.001932,50.500000,315.000000
30,Mainz,0.063412,0.819189,0.001932,50.500000,315.000000
30,Mainz,0.063413,0.819859,0.001848,50.500000,315.000000
30,Mainz,0.074213,0.802100,0.001737,55.500000,315.000000
30,Mainz,0.074219,0.803494,0.001737,55.500000,315.000000
30,Mainz,0.074214,0.803091,0.002068,55.500000,315.000000
30,Mainz,0.074221,0.804813,0.002068,55.500000,315.000000
30,Mainz,0.085226,0.793004,0.002130,60.500000,315.000000
30,Mainz,0.085213,0.797207,0.002212,60.500000,315.000000
30,Mainz,0.085216,0.794744,0.002130,60.500000,315.000000
30,Mainz,0.085221,0.793096,0.002212,60.500000,315.000000
30,Mainz,0.096314,0.792452,0.002530,65.510000,315.000000
30,Mainz,0.107282,0.795519,0.002786,70.500000,315.000000
30,Mainz,0.107279,0.795032,0.002786,70.500000,315.000000
30,Mainz,0.118153,0.804909,0.002902,75.500000,315.000000
30,Mainz,0.118154,0.805404,0.002902,75.500000,315.000000
30,Mainz,0.128804,0.824308,0.002793,80.510000,315.000000
30,Mainz,0.139118,0.847728,0.002880,85.510000,315.000000
30,Mainz,0.128788,0.820196,0.002709,80.500000,315.000000
30,Mainz,0.128784,0.824518,0.002793,80.500000,315.000000
30,Mainz,0.139068,0.850063,0.002879,85.490000,315.000000
30,Mainz,0.139073,0.848486,0.002879,85.490000,315.000000
# Type=1108
30,Mainz,0.011079,0.947701,0.004518,19.500000,315.000000
30,Mainz,0.011631,0.947362,0.002975,19.990000,315.000000
30,Mainz,0.011630,0.948133,0.002975,19.990000,315.000000
30,Mainz,0.012217,0.948548,0.003064,20.500000,315.000000
30,Mainz,0.012218,0.948066,0.003064,20.500000,315.000000
30,Mainz,0.012806,0.940837,0.003154,21.000000,315.000000
30,Mainz,0.012806,0.948769,0.003154,21.000000,315.000000
30,Mainz,0.013406,0.943333,0.003148,21.500000,315.000000
30,Mainz,0.013406,0.944191,0.002957,21.500000,315.000000
30,Mainz,0.013406,0.946480,0.003052,21.500000,315.000000
30,Mainz,0.014019,0.937597,0.003046,22.000000,315.000000
30,Mainz,0.014018,0.941408,0.003046,22.000000,315.000000
30,Mainz,0.014643,0.936606,0.003135,22.500000,315.000000
30,Mainz,0.014643,0.938221,0.003135,22.500000,315.000000
30,Mainz,0.014642,0.940694,0.002945,22.500000,315.000000
30,Mainz,0.014643,0.940596,0.002945,22.500000,315.000000
30,Mainz,0.015280,0.940041,0.003033,23.000000,315.000000
30,Mainz,0.015280,0.939472,0.003033,23.000000,315.000000
30,Mainz,0.015941,0.936110,0.003121,23.510000,315.000000
30,Mainz,0.015941,0.937151,0.003121,23.510000,315.000000
30,Mainz,0.015941,0.932894,0.002838,23.510000,315.000000
30,Mainz,0.015941,0.935921,0.002838,23.510000,315.000000
30,Mainz,0.016587,0.931589,0.002832,24.000000,315.000000
30,Mainz,0.016588,0.934323,0.002832,24.000000,315.000000
30,Mainz,0.016587,0.934137,0.002832,24.000000,315.000000
30,Mainz,0.016588,0.932246,0.002832,24.000000,315.000000
30,Mainz,0.017259,0.924943,0.002920,24.500000,315.000000
30,Mainz,0.017259,0.927297,0.002920,24.500000,315.000000
30,Mainz,0.017259,0.927392,0.002449,24.500000,315.000000
30,Mainz,0.017259,0.926544,0.002449,24.500000,315.000000
30,Mainz,0.017956,0.924086,0.002913,25.010000,315.000000
30,Mainz,0.017956,0.927562,0.002913,25.010000,315.000000
30,Mainz,0.017957,0.925774,0.003289,25.010000,315.000000
30,Mainz,0.018635,0.926951,0.002813,25.500000,315.000000
30,Mainz,0.018636,0.925728,0.002813,25.500000,315.000000
30,Mainz,0.018636,0.925260,0.002813,25.500000,315.000000
30,Mainz,0.018636,0.922353,0.002907,25.500000,315.000000
30,Mainz,0.019341,0.927766,0.002900,26.000000,315.000000
30,Mainz,0.019341,0.922246,0.002900,26.000000,315.000000
30,Mainz,0.020071,0.920396,0.002800,26.510000,315.000000
30,Mainz,0.020071,0.921890,0.002893,26.510000,315.000000
30,Mainz,0.020783,0.920292,0.003166,27.000000,315.000000
30,Mainz,0.021520,0.917245,0.002973,27.500000,315.000000
30,Mainz,0.022268,0.914932,0.003059,28.000000,315.000000
30,Mainz,0.022268,0.918547,0.003059,28.000000,315.000000
30,Mainz,0.023026,0.909745,0.002959,28.500000,315.000000
30,Mainz,0.023026,0.913537,0.002959,28.500000,315.000000
30,Mainz,0.023795,0.915450,0.003045,29.000000,315.000000
30,Mainz,0.023795,0.912866,0.003045,29.000000,315.000000
30,Mainz,0.024573,0.909056,0.002853,29.500000,315.000000
30,Mainz,0.024584,0.911139,0.002853,29.500000,315.000000
30,Mainz,0.025378,0.907863,0.003030,30.010000,315.000000
30,Mainz,0.026159,0.898693,0.003023,30.500000,315.000000
30,Mainz,0.026159,0.898785,0.003023,30.500000,315.000000
30,Mainz,0.027001,0.891690,0.003016,31.000000,315.000000
30,Mainz,0.025378,0.893539,0.002663,30.010000,315.000000
30,Mainz,0.025377,0.897399,0.002755,30.010000,315.000000
30,Mainz,0.026161,0.898412,0.002840,30.500000,315.000000
30,Mainz,0.026171,0.901955,0.002840,30.500000,315.000000
30,Mainz,0.026968,0.898459,0.002833,31.000000,315.000000
30,Mainz,0.026979,0.897604,0.002833,31.000000,315.000000
30,Mainz,0.027813,0.892762,0.002917,31.510000,315.000000
30,Mainz,0.027814,0.896314,0.002917,31.510000,315.000000
30,Mainz,0.028612,0.891871,0.002365,32.000000,315.000000
30,Mainz,0.028645,0.896776,0.002910,32.000000,315.000000
30,Mainz,0.028622,0.893024,0.002910,32.000000,315.000000
30,Mainz,0.029477,0.890004,0.002268,32.510000,315.000000
30,Mainz,0.030321,0.889395,0.002172,33.010000,315.000000
30,Mainz,0.031180,0.884153,0.002347,33.500000,315.000000
30,Mainz,0.031180,0.884965,0.002347,33.500000,315.000000
30,Mainz,0.032018,0.883074,0.002432,34.000000,315.000000
30,Mainz,0.032018,0.885056,0.002432,34.000000,315.000000
30,Mainz,0.033784,0.874907,0.001972,35.000000,315.000000
30,Mainz,0.033784,0.877148,0.001972,35.000000,315.000000
30,Mainz,0.034676,0.876811,0.001878,35.510000,315.000000
30,Mainz,0.034676,0.872609,0.001878,35.510000,315.000000
30,Mainz,0.035550,0.874303,0.002230,36.000000,315.000000
30,Mainz,0.035550,0.873857,0.001963,36.000000,315.000000
30,Mainz,0.036479,0.866610,0.003292,36.500000,315.000000
30,Mainz,0.037391,0.868167,0.003107,37.000000,315.000000
30,Mainz,0.037391,0.866302,0.003107,37.000000,315.000000
30,Mainz,0.039253,0.864429,0.002297,38.010000,315.000000
30,Mainz,0.032913,0.876106,0.001977,34.500000,315.000000
30,Mainz,0.039253,0.865577,0.002297,38.010000,315.000000
30,Mainz,0.040169,0.867086,0.002115,38.500000,315.000000
30,Mainz,0.040168,0.863475,0.002115,38.500000,315.000000
30,Mainz,0.041082,0.858077,0.001935,39.000000,315.000000
30,Mainz,0.041109,0.858356,0.001934,39.000000,315.000000
30,Mainz,0.042074,0.859988,0.001930,39.510000,315.000000
30,Mainz,0.042076,0.858491,0.001930,39.510000,315.000000
30,Mainz,0.043011,0.858628,0.001925,40.000000,315.000000
30,Mainz,0.043010,0.855830,0.001925,40.000000,315.000000
30,Mainz,0.043972,0.849738,0.001834,40.500000,315.000000
30,Mainz,0.044957,0.849227,0.001829,41.010000,315.000000
30,Mainz,0.044957,0.850186,0.001829,41.010000,315.000000
30,Mainz,0.045912,0.847324,0.001825,41.500000,315.000000
30,Mainz,0.045912,0.848888,0.001825,41.500000,315.000000
30,Mainz,0.046891,0.850089,0.001821,42.000000,315.000000
30,Mainz,0.046892,0.847052,0.001821,42.000000,315.000000
30,Mainz,0.047878,0.842208,0.001817,42.500000,315.000000
30,Mainz,0.047877,0.843508,0.001817,42.500000,315.000000
30,Mainz,0.048869,0.841891,0.001554,43.000000,315.000000
30,Mainz,0.048869,0.845172,0.001554,43.000000,315.000000
30,Mainz,0.048869,0.843359,0.001554,43.000000,315.000000
# Type=1109
30,Mainz,0.112760,0.803609,0.002635,73.010000,315.000000
30,Mainz,0.112766,0.803764,0.002470,73.010000,315.000000
30,Mainz,0.112756,0.804604,0.002470,73.010000,315.000000
30,Mainz,0.149044,0.884186,0.003818,90.500000,315.000000
30,Mainz,0.112755,0.803700,0.002388,73.010000,315.000000
30,Mainz,0.112767,0.802775,0.002305,73.010000,315.000000
30,Mainz,0.149041,0.884099,0.003636,90.500000,315.000000
30,Mainz,0.149034,0.877290,0.003363,90.500000,315.000000
30,Mainz,0.149035,0.882652,0.003636,90.500000,315.000000
30,Mainz,0.149034,0.881926,0.003545,90.500000,315.000000
30,Mainz,0.149041,0.882735,0.003636,90.500000,315.000000
30,Mainz,0.149042,0.886915,0.003636,90.500000,315.000000
30,Mainz,0.149043,0.878824,0.002909,90.500000,315.000000
30,Mainz,0.149049,0.883452,0.002909,90.500000,315.000000
30,Mainz,0.149051,0.881450,0.002818,90.500000,315.000000
30,Mainz,0.149048,0.882636,0.002818,90.500000,315.000000
30,Mainz,0.149049,0.882816,0.003363,90.500000,315.000000
30,Mainz,0.149041,0.882190,0.002818,90.500000,315.000000
30,Mainz,0.116073,0.802226,0.001736,74.540000,315.000000
30,Mainz,0.118103,0.806004,0.001824,75.490000,315.000000
30,Mainz,0.118106,0.806829,0.001824,75.490000,315.000000
30,Mainz,0.128743,0.822728,0.002031,80.490000,315.000000
30,Mainz,0.149044,0.878914,0.002909,90.500000,315.000000
30,Mainz,0.128742,0.820528,0.002031,80.490000,315.000000
30,Mainz,0.134032,0.828748,0.002146,83.020000,315.000000
30,Mainz,0.134039,0.829254,0.002232,83.020000,315.000000
30,Mainz,0.139110,0.845120,0.002182,85.510000,315.000000
30,Mainz,0.139110,0.844422,0.002182,85.510000,315.000000
30,Mainz,0.144149,0.861831,0.002313,88.010000,315.000000
30,Mainz,0.144149,0.859251,0.002313,88.010000,315.000000
30,Mainz,0.149022,0.884577,0.002454,90.500000,315.000000
30,Mainz,0.149021,0.880306,0.002454,90.500000,315.000000
30,Mainz,0.153847,0.899088,0.002422,93.000000,315.000000
30,Mainz,0.158494,0.928031,0.002585,95.490000,315.000000
30,Mainz,0.163125,0.954601,0.002764,98.010000,315.000000
30,Mainz,0.163129,0.956176,0.002665,98.010000,315.000000
30,Mainz,0.167543,0.995336,0.002858,100.500000,315.000000
30,Mainz,0.171884,1.026099,0.003070,103.000000,315.000000
30,Mainz,0.171883,1.027264,0.003176,103.000000,315.000000
30,Mainz,0.176131,1.072475,0.002867,105.540000,315.000000
30,Mainz,0.176133,1.075450,0.002867,105.540000,315.000000
30,Mainz,0.176126,1.073473,0.002867,105.540000,315.000000
30,Mainz,0.180212,1.119903,0.003685,108.040000,315.000000
30,Mainz,0.180214,1.120477,0.003685,108.040000,315.000000
30,Mainz,0.184096,1.174992,0.003499,110.530000,315.000000
30,Mainz,0.184092,1.171135,0.003499,110.530000,315.000000
30,Mainz,0.187956,1.233378,0.003683,113.060000,315.000000
30,Mainz,0.187951,1.235542,0.003810,113.060000,315.000000
30,Mainz,0.191581,1.305574,0.004158,115.560000,315.000000
30,Mainz,0.191578,1.310137,0.004158,115.560000,315.000000
30,Mainz,0.194941,1.380457,0.004539,117.940000,315.000000
30,Mainz,0.194943,1.380455,0.004539,117.940000,315.000000
30,Mainz,0.198371,1.476549,0.004990,120.490000,315.000000
30,Mainz,0.198376,1.480325,0.004990,120.490000,315.000000
30,Mainz,0.201723,1.583728,0.005514,123.080000,315.000000
30,Mainz,0.201725,1.583888,0.005514,123.080000,315.000000
30,Mainz,0.204811,1.717107,0.006105,125.590000,315.000000
30,Mainz,0.204807,1.709959,0.006105,125.590000,315.000000
30,Mainz,0.210517,2.006401,0.007162,130.550000,315.000000
30,Mainz,0.210517,2.008038,0.007162,130.550000,315.000000
30,Mainz,0.213074,2.181239,0.007579,132.950000,315.000000
30,Mainz,0.213074,2.181016,0.007579,132.950000,315.000000
# Type=1110
30,Mainz,0.058555,0.796862,0.005782,33.010000,450.000000
30,Mainz,0.058565,0.800718,0.005451,33.010000,450.000000
30,Mainz,0.058571,0.807723,0.005451,33.010000,450.000000
30,Mainz,0.075818,0.767099,0.005992,38.000000,450.000000
30,Mainz,0.075811,0.769875,0.004731,38.000000,450.000000
30,Mainz,0.075812,0.767901,0.004731,38.000000,450.000000
30,Mainz,0.075795,0.769124,0.004731,38.000000,450.000000
30,Mainz,0.094317,0.733818,0.003394,43.000000,450.000000
30,Mainz,0.094323,0.735916,0.003470,43.000000,450.000000
30,Mainz,0.094316,0.736460,0.003470,43.000000,450.000000
30,Mainz,0.094335,0.733854,0.003469,43.000000,450.000000
30,Mainz,0.094320,0.735998,0.002640,43.000000,450.000000
30,Mainz,0.094320,0.734414,0.003620,43.000000,450.000000
30,Mainz,0.094335,0.736946,0.004601,43.000000,450.000000
30,Mainz,0.094337,0.733699,0.004752,43.000000,450.000000
30,Mainz,0.094322,0.732374,0.004299,43.000000,450.000000
30,Mainz,0.094331,0.734541,0.004375,43.000000,450.000000
30,Mainz,0.094325,0.739457,0.003997,43.000000,450.000000
30,Mainz,0.094328,0.735378,0.003922,43.000000,450.000000
30,Mainz,0.094336,0.734983,0.003922,43.000000,450.000000
30,Mainz,0.094323,0.735162,0.004450,43.000000,450.000000
30,Mainz,0.113689,0.705083,0.003261,48.000000,450.000000
30,Mainz,0.113679,0.704813,0.003261,48.000000,450.000000
30,Mainz,0.113679,0.701552,0.003261,48.000000,450.000000
30,Mainz,0.113688,0.699216,0.003261,48.000000,450.000000
30,Mainz,0.113689,0.704648,0.002536,48.000000,450.000000
30,Mainz,0.133564,0.673278,0.002942,53.010000,450.000000
30,Mainz,0.133565,0.678108,0.002942,53.010000,450.000000
30,Mainz,0.133566,0.675095,0.002311,53.010000,450.000000
30,Mainz,0.153650,0.657442,0.003070,58.000000,450.000000
30,Mainz,0.153654,0.658936,0.002592,58.000000,450.000000
30,Mainz,0.173672,0.644668,0.003151,63.000000,450.000000
30,Mainz,0.173678,0.645731,0.002614,63.000000,450.000000
30,Mainz,0.193443,0.640603,0.002062,68.010000,450.000000
30,Mainz,0.212685,0.642583,0.002402,73.010000,450.000000
30,Mainz,0.212686,0.643383,0.002402,73.010000,450.000000
30,Mainz,0.231281,0.653986,0.002504,78.000000,450.000000
30,Mainz,0.231300,0.654637,0.002504,78.000000,450.000000
30,Mainz,0.249254,0.672987,0.002292,83.010000,450.000000
30,Mainz,0.249240,0.675644,0.003264,83.010000,450.000000
30,Mainz,0.266281,0.703429,0.002668,88.000000,450.000000
30,Mainz,0.266272,0.699258,0.002668,88.000000,450.000000
# Type=1111
30,Mainz,0.274462,0.716006,0.002141,90.500000,450.000000
30,Mainz,0.274464,0.713862,0.002067,90.500000,450.000000
# Type=1112
30,Mainz,0.067030,0.784576,0.005406,35.510000,450.000000
30,Mainz,0.067012,0.783733,0.005406,35.510000,450.000000
30,Mainz,0.067027,0.780872,0.005164,35.510000,450.000000
30,Mainz,0.067023,0.787659,0.005245,35.510000,450.000000
30,Mainz,0.084873,0.750812,0.004163,40.500000,450.000000
30,Mainz,0.084858,0.756552,0.004164,40.500000,450.000000
30,Mainz,0.084881,0.756037,0.004163,40.500000,450.000000
30,Mainz,0.084869,0.756064,0.004164,40.500000,450.000000
30,Mainz,0.084869,0.752132,0.003007,40.500000,450.000000
30,Mainz,0.084878,0.756121,0.003007,40.500000,450.000000
30,Mainz,0.103943,0.714817,0.003768,45.510000,450.000000
30,Mainz,0.103941,0.718736,0.003768,45.510000,450.000000
30,Mainz,0.103924,0.718402,0.002955,45.510000,450.000000
30,Mainz,0.103943,0.715999,0.003546,45.510000,450.000000
30,Mainz,0.103942,0.719251,0.003546,45.510000,450.000000
30,Mainz,0.123557,0.691176,0.002349,50.510000,450.000000
30,Mainz,0.123560,0.685334,0.002918,50.510000,450.000000
30,Mainz,0.123568,0.689803,0.002918,50.510000,450.000000
30,Mainz,0.143516,0.668512,0.002348,55.500000,450.000000
30,Mainz,0.143546,0.666526,0.002141,55.500000,450.000000
30,Mainz,0.143538,0.665573,0.002693,55.500000,450.000000
30,Mainz,0.143522,0.667120,0.002693,55.500000,450.000000
30,Mainz,0.163616,0.649994,0.002432,60.500000,450.000000
30,Mainz,0.163599,0.650562,0.002432,60.500000,450.000000
30,Mainz,0.183467,0.642406,0.002602,65.490000,450.000000
30,Mainz,0.183466,0.641207,0.002535,65.490000,450.000000
30,Mainz,0.202996,0.641854,0.002263,70.500000,450.000000
30,Mainz,0.203027,0.639214,0.002263,70.500000,450.000000
30,Mainz,0.221986,0.647655,0.002886,75.500000,450.000000
30,Mainz,0.221992,0.647848,0.002349,75.500000,450.000000
30,Mainz,0.240280,0.660253,0.002670,80.500000,450.000000
30,Mainz,0.240264,0.663492,0.002670,80.500000,450.000000
30,Mainz,0.257797,0.685248,0.002474,85.510000,450.000000
30,Mainz,0.257815,0.686426,0.002827,85.510000,450.000000
30,Mainz,0.274397,0.718896,0.002806,90.500000,450.000000
30,Mainz,0.274406,0.719253,0.002658,90.500000,450.000000
# Type=1113
30,Mainz,0.015218,0.926985,0.006154,16.000000,450.000000
30,Mainz,0.015218,0.933991,0.006249,16.000000,450.000000
30,Mainz,0.015218,0.924997,0.006154,16.000000,450.000000
30,Mainz,0.015217,0.925000,0.006154,16.000000,450.000000
30,Mainz,0.016173,0.918343,0.005945,16.500000,450.000000
30,Mainz,0.016171,0.923917,0.006039,16.500000,450.000000
30,Mainz,0.016171,0.924860,0.007077,16.500000,450.000000
30,Mainz,0.016172,0.925706,0.005662,16.500000,450.000000
30,Mainz,0.017172,0.918272,0.005642,17.010000,450.000000
30,Mainz,0.017171,0.923260,0.005642,17.010000,450.000000
30,Mainz,0.017172,0.923444,0.005078,17.010000,450.000000
30,Mainz,0.017171,0.926081,0.005078,17.010000,450.000000
30,Mainz,0.018157,0.922935,0.005154,17.500000,450.000000
30,Mainz,0.018157,0.925840,0.005154,17.500000,450.000000
30,Mainz,0.019185,0.913237,0.003922,18.000000,450.000000
30,Mainz,0.020220,0.910660,0.003908,18.490000,450.000000
30,Mainz,0.020221,0.910564,0.004467,18.490000,450.000000
30,Mainz,0.020219,0.912803,0.004467,18.490000,450.000000
30,Mainz,0.021322,0.907433,0.004543,19.000000,450.000000
30,Mainz,0.021322,0.909751,0.004543,19.000000,450.000000
30,Mainz,0.022428,0.905515,0.003787,19.500000,450.000000
30,Mainz,0.022429,0.905327,0.004249,19.500000,450.000000
30,Mainz,0.023583,0.905121,0.005428,20.010000,450.000000
30,Mainz,0.023583,0.900613,0.005520,20.010000,450.000000
30,Mainz,0.024714,0.895275,0.005041,20.500000,450.000000
30,Mainz,0.024713,0.900961,0.005133,20.500000,450.000000
30,Mainz,0.025890,0.898795,0.004656,21.000000,450.000000
30,Mainz,0.025890,0.895417,0.004565,21.000000,450.000000
30,Mainz,0.027093,0.887207,0.004547,21.500000,450.000000
30,Mainz,0.027092,0.889392,0.005183,21.500000,450.000000
30,Mainz,0.027094,0.887840,0.004456,21.500000,450.000000
30,Mainz,0.027093,0.888207,0.004456,21.500000,450.000000
30,Mainz,0.028317,0.885708,0.003532,22.000000,450.000000
30,Mainz,0.029566,0.882710,0.004239,22.500000,450.000000
30,Mainz,0.029568,0.887123,0.004149,22.500000,450.000000
30,Mainz,0.029565,0.885599,0.003878,22.500000,450.000000
30,Mainz,0.029566,0.886047,0.003968,22.500000,450.000000
30,Mainz,0.030836,0.878963,0.003862,23.000000,450.000000
30,Mainz,0.030836,0.874652,0.003862,23.000000,450.000000
30,Mainz,0.032158,0.878951,0.003041,23.510000,450.000000
30,Mainz,0.032158,0.876715,0.002862,23.510000,450.000000
30,Mainz,0.033445,0.871118,0.003562,24.000000,450.000000
30,Mainz,0.033446,0.869690,0.003562,24.000000,450.000000
30,Mainz,0.033445,0.870940,0.003562,24.000000,450.000000
30,Mainz,0.033444,0.873882,0.003563,24.000000,450.000000
30,Mainz,0.034781,0.870138,0.002838,24.500000,450.000000
30,Mainz,0.034783,0.870486,0.002838,24.500000,450.000000
30,Mainz,0.034782,0.866942,0.002572,24.500000,450.000000
30,Mainz,0.036170,0.863993,0.003267,25.010000,450.000000
30,Mainz,0.036170,0.865052,0.003267,25.010000,450.000000
30,Mainz,0.037518,0.861539,0.003692,25.500000,450.000000
30,Mainz,0.037522,0.862758,0.003077,25.500000,450.000000
30,Mainz,0.038920,0.857304,0.002976,26.000000,450.000000
30,Mainz,0.038919,0.854506,0.002976,26.000000,450.000000
30,Mainz,0.040309,0.854544,0.003747,26.490000,450.000000
30,Mainz,0.040308,0.854983,0.003050,26.490000,450.000000
30,Mainz,0.041777,0.851434,0.002949,27.000000,450.000000
30,Mainz,0.041777,0.847357,0.002949,27.000000,450.000000
30,Mainz,0.043239,0.844923,0.002418,27.500000,450.000000
30,Mainz,0.044714,0.842059,0.002579,28.000000,450.000000
30,Mainz,0.044717,0.838612,0.002579,28.000000,450.000000
30,Mainz,0.046213,0.836602,0.002653,28.500000,450.000000
30,Mainz,0.046214,0.836941,0.002653,28.500000,450.000000
